Date,Adj Close,Close,High,Low,Open,Volume
2008-03-18,2268.81005859375,2268.81005859375,2272.81005859375,2228.010009765625,2228.199951171875,446100
2008-03-19,2186.3798828125,2186.3798828125,2268.830078125,2183.989990234375,2268.81005859375,510000
2008-03-20,2191.14990234375,2191.14990234375,2191.14990234375,2157.389892578125,2186.409912109375,728100
2008-03-24,2219.6298828125,2219.6298828125,2223.89990234375,2186.610107421875,2191.179931640625,415000
2008-03-25,2223.409912109375,2223.409912109375,2226.8798828125,2193.18994140625,2219.6298828125,377600
2008-03-26,2219.77001953125,2219.77001953125,2223.4599609375,2202.2900390625,2223.409912109375,401300
2008-03-27,2236.0400390625,2236.0400390625,2249.56005859375,2219.77001953125,2219.77001953125,383000
2008-03-28,2222.929931640625,2222.929931640625,2243.2099609375,2222.530029296875,2236.0400390625,329600
2008-03-31,2231.830078125,2231.830078125,2238.14990234375,1770.739990234375,2222.929931640625,391900
2008-04-01,2251.0400390625,2251.0400390625,2251.0400390625,2220.989990234375,2231.830078125,550600
2008-04-02,2251.110107421875,2251.110107421875,2258.409912109375,2237.2099609375,2250.77001953125,351700
2008-04-03,2258.590087890625,2258.590087890625,2260.39990234375,2245.7900390625,2251.110107421875,321200
2008-04-04,2266.02001953125,2266.02001953125,2269.199951171875,2257.219970703125,2258.590087890625,327100
2008-04-07,2271.0400390625,2271.0400390625,2281.10009765625,2262.60009765625,2266.02001953125,323000
2008-04-08,2272.68994140625,2272.68994140625,2272.7900390625,2253.590087890625,2271.0400390625,261800
2008-04-09,2262.56005859375,2262.56005859375,2274.2900390625,2258.139892578125,2272.68994140625,318300
2008-04-10,2270.360107421875,2270.360107421875,2273.31005859375,2259.669921875,2262.56005859375,330300
2008-04-11,2242.139892578125,2242.139892578125,2270.52001953125,2236.889892578125,2270.35009765625,388800
2008-04-14,2253.89990234375,2253.89990234375,2257.7900390625,2241.27001953125,2242.139892578125,357300
2008-04-15,2267.929931640625,2267.929931640625,2273.52001953125,2253.89990234375,2253.89990234375,255000
2008-04-16,2345.830078125,2345.830078125,2345.840087890625,2267.929931640625,2267.929931640625,346000
2008-04-17,2342.25,2342.25,2345.830078125,2333.719970703125,2345.830078125,331800
2008-04-18,2365.77001953125,2365.77001953125,2365.77001953125,2341.080078125,2342.199951171875,386600
2008-04-21,2367.080078125,2367.080078125,2367.909912109375,2353.510009765625,2367.909912109375,313500
2008-04-22,2352.85009765625,2352.85009765625,2370.14990234375,2352.110107421875,2367.080078125,309300
2008-04-23,2344.06005859375,2344.06005859375,2352.85009765625,2337.7099609375,2352.85009765625,277000
2008-04-24,2321.199951171875,2321.199951171875,2344.090087890625,2306.760009765625,2344.090087890625,319300
2008-04-25,2319.239990234375,2319.239990234375,2326.889892578125,2307.699951171875,2321.199951171875,294900
2008-04-28,2324.31005859375,2324.31005859375,2336.080078125,2319.070068359375,2319.239990234375,559200
2008-04-29,2287.909912109375,2287.909912109375,2324.580078125,2282.27001953125,2324.31005859375,271400
2008-04-30,2295.469970703125,2295.469970703125,2312.429931640625,2287.909912109375,2287.909912109375,349100
2008-05-01,2296.1298828125,2296.1298828125,2296.169921875,2276.5,2295.469970703125,407200
2008-05-02,2285.64990234375,2285.64990234375,2301.2099609375,2273.52001953125,2296.1298828125,305400
2008-05-05,2290.889892578125,2290.889892578125,2298.419921875,2283.760009765625,2285.64990234375,264500
2008-05-06,2337.469970703125,2337.469970703125,2337.469970703125,2286.7900390625,2291.169921875,299000
2008-05-07,2338.89990234375,2338.89990234375,2351.27001953125,2327.699951171875,2337.469970703125,284400
2008-05-08,2348.06005859375,2348.06005859375,2348.139892578125,2327.530029296875,2338.409912109375,306700
2008-05-09,2347.5400390625,2347.5400390625,2354.419921875,2340.1298828125,2348.06005859375,292100
2008-05-12,2358.449951171875,2358.449951171875,2358.449951171875,2328.919921875,2347.5400390625,269500
2008-05-13,2355.110107421875,2355.110107421875,2358.449951171875,2336.260009765625,2358.449951171875,273900
2008-05-14,2344.31005859375,2344.31005859375,2357.219970703125,2343.3798828125,2355.110107421875,262900
2008-05-15,2346.580078125,2346.580078125,2350.39990234375,2321.449951171875,2344.320068359375,325000
2008-05-16,2375.719970703125,2375.719970703125,2375.719970703125,2346.580078125,2346.580078125,361500
2008-05-19,2374.89990234375,2374.89990234375,2383.06005859375,2364.06005859375,2375.72998046875,344000
2008-05-20,2405.429931640625,2405.429931640625,2405.429931640625,2374.919921875,2374.919921875,444200
2008-05-21,2397.610107421875,2397.610107421875,2433.31005859375,2396.75,2405.429931640625,412800
2008-05-22,2383.85009765625,2383.85009765625,2402.6298828125,2374.820068359375,2397.669921875,405000
2008-05-23,2371.5,2371.5,2396.949951171875,2365.89990234375,2383.85009765625,281800
2008-05-27,2349.929931640625,2349.929931640625,2371.5,2345.97998046875,2371.5,334200
2008-05-28,2358.739990234375,2358.739990234375,2358.739990234375,2330.679931640625,2349.919921875,295400
2008-05-29,2354.5,2354.5,2362.090087890625,2346.7099609375,2358.739990234375,327900
2008-05-30,2355.1201171875,2355.1201171875,2365.35009765625,2340.989990234375,2354.5,337900
2008-06-02,2353.969970703125,2353.969970703125,2355.77001953125,1492.68994140625,2355.1201171875,324000
2008-06-03,2340.3798828125,2340.3798828125,2360.320068359375,1463.25,2353.969970703125,351500
2008-06-04,2331.419921875,2331.419921875,2343.68994140625,2326.419921875,2340.3798828125,343600
2008-06-05,2368.639892578125,2368.639892578125,2368.760009765625,2323.22998046875,2331.419921875,347200
2008-06-06,2353.7099609375,2353.7099609375,2379.18994140625,2353.27001953125,2368.639892578125,466800
2008-06-09,2344.14990234375,2344.14990234375,2374.659912109375,2337.1298828125,2353.7099609375,316400
2008-06-10,2321.260009765625,2321.260009765625,2344.14990234375,2308.669921875,2344.14990234375,358200
2008-06-11,2312.389892578125,2312.389892578125,2334.68994140625,2311.860107421875,2321.260009765625,435000
2008-06-12,2293.52001953125,2293.52001953125,2312.409912109375,2293.52001953125,2312.409912109375,420100
2008-06-13,2301.659912109375,2301.659912109375,2301.659912109375,2274.280029296875,2293.52001953125,256800
2008-06-16,2314.219970703125,2314.219970703125,2316.4599609375,2301.719970703125,2301.719970703125,316400
2008-06-17,2312.409912109375,2312.409912109375,2323.47998046875,2308.18994140625,2314.219970703125,287300
2008-06-18,2307.300048828125,2307.300048828125,2312.409912109375,2292.56005859375,2312.409912109375,328200
2008-06-19,2283.22998046875,2283.22998046875,2312.60009765625,2274.719970703125,2307.330078125,336700
2008-06-20,2240.3798828125,2240.3798828125,2285.31005859375,1945.4000244140625,2283.22998046875,448800
2008-06-23,2254.139892578125,2254.139892578125,2257.280029296875,2230.0400390625,2240.3798828125,291100
2008-06-24,2231.18994140625,2231.18994140625,2254.590087890625,2227.760009765625,2254.139892578125,322700
2008-06-25,2238.949951171875,2238.949951171875,2245.06005859375,2188.780029296875,2231.090087890625,393800
2008-06-26,2208.679931640625,2208.679931640625,2238.949951171875,2204.169921875,2238.949951171875,376700
2008-06-27,2210.840087890625,2210.840087890625,2217.610107421875,2200.739990234375,2208.68994140625,396800
2008-06-30,2232.0400390625,2232.0400390625,2239.550048828125,2210.68994140625,2210.840087890625,430500
2008-07-01,2218.0,2218.0,2239.340087890625,2201.169921875,2232.340087890625,521900
2008-07-02,2186.02001953125,2186.02001953125,2231.179931640625,2185.85009765625,2218.06005859375,470100
2008-07-03,2161.1298828125,2161.1298828125,2189.360107421875,2158.0,2186.02001953125,288000
